1.868	23.824	37.05
179.819	29.489	13.409
71.183	78.877	17.958
116.843	87.126	79.346
145.376	81.67	78.774
116.162	15.593	63.846
310.637	87.289	66.89
47.1	85.275	49.742
295.431	59.418	24.184
196.727	37.694	33.226
39.332	87.672	19.96
147.705	44.96	39.846
195.859	31.043	72.597
332.577	71.738	12.89
192.069	26.015	43.027
332.028	83.052	59.825
89.058	83.594	9.182
292.828	31.508	5.754
272.557	65.556	25.148
195.914	76.04	28.675
236.894	45.7	60.322
346.003	76.337	23.473
206.132	40.157	2.038
196.903	41.577	25.401
240.553	80.686	62.185
263.57	5.992	67.87
217.305	60.785	40.623
156.208	74.352	40.772
94.079	50.078	80.378
39.167	57.882	64.396
96.001	62.206	54.609
139.025	83.302	89.835
326.666	30.534	56.565
50.319	63.002	16.225
67.447	7.746	38.448
227.666	10.721	61.981
94.881	73.223	71.323
207.813	76.858	33.836
283.357	26.269	27.832
270.733	44.004	50.264
132.697	83.719	6.199
189.333	70.9	66.664
277.985	4.103	52.159
171.04	82.244	46.405
197.848	67.837	45.985
344.509	43.06	5.073
179.577	82.318	87.654
119.139	66.532	38.777
158.186	71.314	19.51
320.042	66.572	51.173
53.648	43.772	62.237
223.974	4.823	89.995
335.983	35.165	8.984
307.616	67.567	68.609
117.557	89.073	6.76
140.179	71.508	83.905
167.525	83.201	31.99
125.171	59.351	82.032
260.856	87.194	29.112
125.039	30.86	70.045
9.141	19.513	39.629
229.5	78.598	29.892
102.286	79.495	20.847
51.769	66.555	13.728
78.686	86.996	23.874
29.06	84.055	47.24
201.957	52.01	56.955
285.445	32.289	21.866
263.856	62.486	26.113
77.544	41.23	48.528
277.567	87.161	18.993
196.98	88.529	12.951
147.793	81.058	66.582
297.574	26.202	63.239
169.272	70.983	37.86
162.493	72.535	29.914
198.694	32.178	69.189
138.432	70.72	39.327
164.624	60.09	7.02
105.23	87.924	0.31
326.974	40.241	78.036
253.803	63.757	68.551
118.227	80.392	89.275
226.919	23.945	31.625
192.849	41.065	74.41
278.907	14.751	12.714
311.109	47.718	33.938
233.653	38.127	57.949
226.545	64.375	73.589
210.439	54.847	40.357
196.409	83.36	0.992
71.018	82.858	11.937
186.674	16.231	75.066
15.832	79.563	60.061
345.564	31.598	38.379
278.699	80.541	78.011
188.498	28.919	42.757
343.278	0.775	17.134
71.831	63.796	84.551
66.986	73.053	7.402
300.958	78.929	41.096
161.647	77.645	51.948
216.042	36.901	79.64
239.158	35.657	61.83
46.529	88.029	40.192
171.645	56.842	8.039
160.746	65.401	24.539
316.031	67.013	28.324
275.238	20.304	65.884
264.768	44.597	52.308
274.436	55.48	1.829
302.979	31.838	9.344
193.475	40.737	74.863
262.592	67.941	29.211
107.318	30.5	10.973
155.582	44.841	28.175
332.094	3.102	72.743
209.768	21.747	36.322
297.112	15.845	35.462
37.948	13.24	34.256
279.094	67.397	21.954
196.584	71.053	79.684
251.507	36.193	29.263
193.047	34.863	45.059
242.322	69.027	3.48
22.182	52.404	49.896
283.961	58.557	8.754
251.726	77.903	77.728
152.176	87.311	73.649
51.099	87.868	66.717
209.889	89.154	8.083
21.863	69.829	40.898
319.426	87.29	37.833
211.724	67.824	17.636
130.038	71.142	36.822
283.599	63.441	71.084
156.955	53.549	32.13
358.737	86.937	83.49
318.624	89.239	45.85
352.947	68.821	74.973
276.073	64.586	28.637
117.305	27.4	11.116
308.165	50.13	21.66
312.977	35.863	61.751
305.418	84.752	26.662
128.368	7.333	89.819
162.987	87.091	29.156
316.658	82.891	51.948
268.877	52.198	66.359
243.871	32.922	80.302
235.631	88.104	1.626
107.592	29.549	66.321
152.978	52.705	80.931
38.706	50.899	3.692
340.268	70.674	62.561
315.834	51.656	76.731
117.557	76.727	72.413
176.226	89.563	31.598
310.813	83.046	4.689
37.64	54.356	84.888
113.712	81.955	14.5
159.098	61.611	24.783
19.457	17.132	28.516
272.645	29.61	42.076
60.569	56.135	57.271
34.982	48.39	64.549
280.424	77.726	42.796
354.21	26.462	42.013
347.629	65.737	44.471
21.347	63.493	46.869
23.566	79.444	36.124
318.284	64.055	13.17
109.691	74.55	6.96
308.527	59.143	5.318
163.646	51.763	15.486
123.171	39.099	6.218
148.759	33.585	22.089
155.154	34.946	21.965
46.232	77.944	82.864
282.423	43.295	66.126
221.14	41.487	8.638
18.644	56.223	43.823
227.819	53.36	70.405
10.218	71.767	54.67
213.559	27.815	42.428
270.47	60.631	70.4
95.276	87.266	58.509
295.849	20.354	68.386
63.657	43.984	35.278
247.332	25.169	9.113
260.109	88.396	25.783
201.55	50.19	44.18
176.841	50.939	5.727
84.465	52.562	47.342
133.169	44.92	19.9
313.823	15.736	7.064
26.038	48.013	86.943
258.648	44.19	9.795
137.608	20.807	80.337
239.938	42.111	45.499
42.299	65.777	35.531
355.649	44.61	46.894
300.705	43.269	64.011
282.203	12.266	0.711
286.466	69.65	84.715
324.14	86.094	66.744
99.913	81.253	58.68
156.351	46.346	7.91
177.193	52.498	12.964
133.224	63.1	85.583
8.251	60.354	86.46
44.935	51.965	80.675
332.907	48.524	68.238
89.937	33.207	5.018
213.614	77.98	87.891
10.13	19.56	41.576
280.358	55.979	75.36
265.833	78.003	42.669
115.712	58.107	71.685
121.37	46.861	41.997
192.355	64.907	36.91
291.344	59.831	28.999
50.165	39.648	59.507
56.79	25.553	4.312
321.195	77.862	4.7
52.187	27.894	20.724
303.001	19.763	25.786
80.433	56.009	82.073
210.504	48.982	0.42
151.605	12.258	45.965
246.09	88.015	22.954
90.662	61.335	63.269
312.329	59.404	71.303
230.16	85.863	72.471
327.051	31.718	82.221
310.78	37.373	62.539
122.589	61.558	46.523
109.735	76.554	8.092
287.818	74.884	4.543
272.876	28.117	36.344
227.721	22.444	6.663
14.81	73.918	71.96
173.029	15.736	25.541
227.808	47.768	51.898
32.74	87.45	33.943
66.008	39.425	18.312
152.385	84.764	69.798
261.768	59.894	47.699
63.404	49.556	30.515
219.909	48.158	65.739
22.644	4.739	10.479
184.653	88.522	42.227
299.079	45.524	1.519
34.366	86.432	4.194
265.789	6.895	34.657
264.295	45.443	6.268
2.955	21.944	57.771
39.464	88.015	52.258
209.626	55.38	13.626
147.957	35.365	46.561
331.182	21.967	38.665
162.822	88.365	19.345
26.939	35.265	26.868
169.711	24.376	19.971
129.917	73.601	17.002
235.829	64.068	0.711
355.539	81.63	88.753
244.893	57.667	18.158
264.834	48.968	68.645
80.203	33.812	22.676
332.006	22.513	54.052
60.635	81.561	45.872
91.453	38.039	34.951
274.172	60.715	4.562
200.254	23.01	44.328
190.75	43.026	81.51
237.949	86.989	57.087
320.734	34.642	11.478
54.417	70.711	13.824
167.898	36.344	47.207
283.016	56.892	58.424
73.479	79.557	11.014
290.257	63.446	11.506
182.917	61.171	67.038
159.592	86.189	43.246
103.286	39.733	67.917
121.655	27.875	13.044
353.43	64.064	21.891
55.911	12.758	55.587
307.319	82.622	70.468
4.428	55.907	51.909
166.811	61.576	31.735
219.612	63.858	59.325
34.927	53.144	67.711
240.289	85.363	62.047
335.401	51.879	15.716
207.472	34.398	29.98
49.945	26.751	17.653
234.565	49.54	45.213
282.643	44.923	2.123
266.031	84.355	16.087
207.088	85.936	36.489
29.686	87.782	58.707
262.01	26.848	78.659
98.781	27.194	54.889
214.646	57.516	85.358
78.236	87.472	39.89
135.85	81.721	47.064
1.527	52.778	17.414
87.52	27.438	22.38
72.04	34.274	35.731
237.048	71.236	71.476
292.882	38.013	24.401
125.632	65.575	34.38
304.803	19.607	3.475
151.352	10.56	30.189
156.516	43.529	74.943
85.344	5.975	48.569
241.564	54.999	36.38
314.647	19.25	11.668
145.101	17.618	10.86
165.481	26.871	75.698
319.415	75.726	23.921
316.581	26.427	75.385
277.809	75.388	16.724
342.608	16.504	8.141
256.594	60.875	77.596
354.551	13.772	25.346
60.646	69.342	57.809
333.797	53.248	32.93
224.04	34.994	38.626
314.252	87.614	45.314
141.486	84.153	18.466
246.222	82.648	63.495
13.481	82.082	69.463
223.754	44.702	8.863
352.353	23.25	17.318
279.435	86.904	26.244
47.232	76.355	11.193
356.924	52.903	65.132
139.575	49.188	78.689
15.008	83.14	63.599
268.108	53.012	70.312
144.98	51.085	49.303
76.984	55.901	41.532
29.203	42.038	50.195
127.182	86.853	68.444
63.536	18.729	68.634
260.439	63.403	43.782
311.922	76.358	13.692
289.169	66.389	85.138
315.35	80.348	83.944
138.124	66.837	7.85
314.515	81.145	17.639
121.414	39.204	45.413
237.092	66.112	14.799
174.523	47.82	75.835
269.964	26.658	40.447
21.94	69.17	52.667
231.961	21.963	62.377
145.31	44.213	18.133
317.526	56.886	62.484
263.537	16.785	89.239
29.246	31.307	77.492
319.877	74.414	54.343
151.44	60.102	46.616
67.337	51.725	9.174
302.133	61.474	37.39
223.15	72.794	17.392
193.025	73.083	12.53
344.113	5.682	36.654
230.995	32.748	49.311
98.946	15.71	58.034
231.489	33.274	58.306
59.833	53.671	35.718
316.691	87.824	7.001
324.337	71.131	88.412
117.7	47.031	46.691
4.153	39.216	76.574
29.862	47.117	41.703
99.429	29.046	85.537
132.049	79.324	31.221
353.485	41.642	19.309
313.57	76.222	70.24
125.819	76.209	33.589
243.453	72.262	86.973
153.264	77.976	23.597
237.554	32.227	81.483
16.854	79.767	87.435
182.642	3.877	32.735
126.435	48.404	31.853
58.108	84.234	41.747
27.038	50.501	52.546
67.469	60.573	17.403
75.072	27.635	79.178
81.367	69.622	78.178
187.608	64.677	82.724
119.008	35.183	84.699
172.809	54.097	83.952
280.511	84.601	81.628
228.556	79.438	62.13
86.773	52.443	62.179
230.742	42.803	67.252
43.178	35.833	33.185
287.038	55.632	74.336
135.059	13.156	23.174
179.5	46.816	0.192
211.175	67.505	31.751
232.445	80.039	10.591
259.197	18.783	13
242.695	58.471	33.235
127.105	89.468	46.666
213.877	36.482	56.331
353.089	8.285	4.667
51.868	62.271	13.651
226.073	80.027	0.563
205.714	88.288	86.149
274.315	40.098	75.042
76.16	35.881	3.192
27.84	57.677	48.693
188.147	79.232	35.108
256.231	82.131	79.401
6.185	75.186	39.604
31.861	24.988	66.563
286.961	27.244	64.107
107.34	53.92	58.869
111.438	21.168	49.366
270.239	77.488	5.166
266.394	11.467	75.319
285.368	44.208	8.3
70.974	51.515	83.974
12.349	82.604	69.68
118.59	55.497	36.539
29.126	82.265	89.753
210.384	86.586	89.489
43.595	60.918	5.752
349.332	25.634	49.228
68.161	13.632	84.93
213.702	57.263	28.01
44.046	62.878	68.68
302.584	62.705	21.66
139.893	44.799	29.455
51.758	47.282	24.316
19.974	54.956	54.889
340.147	52.938	63.407
330.71	75.56	89.28
33.707	84.952	70.342
203.847	84.61	49.608
343.421	65.825	39.401
224.359	74.574	59.773
214.13	83.342	81.216
68.326	48.596	73.237
35.289	76.756	62.135
247.112	51.674	74.157
178.171	6.982	41.167
165.778	76.43	61.564
222.678	82.378	69.65
304.825	69.327	29.656
98.111	59.304	75.943
46.748	42.996	73.959
145.573	67.302	24.313
240.542	71.46	23.418
64.217	66.06	28.021
295.256	22.64	83.062
188.399	5.924	78.379
50.725	49.618	26.434
50.956	67.184	70.208
329.391	36.122	23.11
107.384	55.745	85.144
72.314	86.131	41.302
62.932	66.349	65.211
130.302	69.504	67.23
310.89	63.272	77.187
143.519	75.657	44.817
257.681	86.699	32.993
98.023	43.325	60.905
338.477	43.628	5.084
174.281	33.49	26.06
183.631	88.521	83.705
238.828	34.128	30.079
54.274	84.766	7.21
275.809	88.858	64.217
137.498	47.977	86.762
109.46	64.363	43.194
128.621	44.105	25.451
192.596	76.306	58.814
349.453	65.227	76.091
48.913	47.22	40.332
6.526	89.745	21.397
54.472	60.207	48.742
195.903	78.664	89.758
231.819	35.618	29.963
296.409	54.461	5.875
339.807	88.788	0.964
221.865	60.293	65.887
296.266	70.201	13.063
298.661	31.535	41.458
339.719	51.961	40.898
15.865	85.082	26.113
357.319	56.213	1.777
104.659	78.938	87.517
215.405	82.209	69.658
96.672	21.452	10.424
156.725	78.246	14.409
334.83	55.893	88.19
48.363	64.832	12.198
204.033	66.408	49.555
359.802	86.977	85.864
342.268	89.711	45.444
18.26	49.476	24.8
224.787	36.708	14.228
206.648	49.386	16.73
237.861	68.352	68.573
133.664	48.619	70.015
51.56	44.707	72.204
264.306	67.463	79.178
288.136	49.478	58.342
111.657	49.114	17.568
92.222	26.968	15.222
39.124	43.333	35.984
75.808	81.697	31.466
261.395	45.639	19.199
20.073	82.645	64.096
184.18	72.326	68.689
76.995	65.112	80.085
9.13	27.419	87.058
84.52	17.797	46.781
330.182	57.286	57.392
49.528	73.477	86.888
34.311	60.281	79.604
169.953	72.264	22.284
355.309	88.66	20.965
324.096	89.178	41.747
209.604	82.394	46.144
245.398	41.028	67.59
319.075	89.531	78.165
51.681	70.685	23.613
215.284	74.22	57.996
343.015	89.586	62.086
160.845	86.739	56.488
306.868	73.393	73.49
22.687	39.986	25.448
150.363	75.971	13.829
90.431	70.983	46.828
224.139	49.144	9.74
12.788	88.956	54.178
278.842	62.056	69.128
13.986	57.256	19.746
243.651	24.566	28.024
303.594	65.66	55.697
322.898	16.43	83.924
285.39	63.07	44.078
2.087	5.183	58.688
300.189	39.055	79.662
27.917	86.632	74.712
168.14	46.926	3.821
283.972	61.333	84.825
248.738	57.248	59.627
225.941	42.998	21.663
177.852	87.257	41.205
127.654	45.551	73.097
140.047	75.932	3.087
134.004	89.131	57.144
42.365	44.786	76.165
253.067	29.564	66.39
226.941	66.12	74.808
284.192	28.749	43.43
295.398	53.069	0.211
287.191	71.055	12.061
295.838	35.343	77.445
157.856	36.335	35.638
12.997	71.511	0.407
314.23	10.608	61.786
206.934	82.177	53.977
22.468	40.274	60.385
148.287	83.214	83.988
306.341	21.704	32.633
56.449	18.951	4.914
158.867	35.991	50.264
240.498	89.918	85.119
172.787	81.815	28.291
223.677	34.973	56.186
185.477	84.691	63.904
336.027	59.355	30.414
94.419	30.521	1.066
120.029	89.077	72.949
134.806	43.295	73.918
236.905	75.146	70.153
245.794	20.198	3.834
8.471	85.475	53.64
15.898	77.901	10.819
271.447	65.418	51.769
187.312	20.787	73.567
90.728	36.291	2.197
127.28	58.565	81.87
63.074	77.565	12.659
79.95	52.07	39.939
227.105	62.695	66.612
158.197	67.342	44.221
220.711	68.062	59.614
316.372	72.733	68.845
139.706	88.535	57.674
79.873	80.27	76.868
232.939	33.947	24.981
42.881	81.711	87.031
316.8	59.098	38.217
58.669	58.565	42.672
192.267	89.682	5.263
48.034	88.898	29.005
29.829	68.621	71.394
294.904	69.519	33.644
73.534	55.195	82.309
147.88	87.002	34.18
162.789	68.107	81.886
359.528	82.555	14.247
175.853	57.95	57.452
322.327	10.824	68.549
336.906	10.319	42.271
132.137	41.616	53.45
46.375	31.31	68.518
198.837	44.062	70.554
202.418	49.453	76.305
202.759	50.19	71.353
250.837	74.875	20.864
326.721	82.267	6.782
236.169	56.8	41.123
306.901	55.09	52.14
214.02	58.434	65.994
288.609	80.986	2.37
62.855	14.888	30.348
314.208	57.367	34.21
20.677	42.782	8.531
256.253	78.658	60.619
288.916	54.283	74.089
63.942	59.404	61.674
358.857	68.534	22.775
10.481	88.199	50.124
140.311	73.079	47.078
333.489	80.58	57.589
38.025	85.591	23.382
145.958	43.547	37.64
274.359	51.6	9.517
58.295	18.21	75.69
118.458	41.002	4.274
228.962	38.802	9.006
137.806	82.449	23.435
204.242	78.317	62.846
149.166	58.393	63.22
92.134	60.045	12.077
303.518	85.921	12.55
183.236	19.213	55.332
212.998	63.513	62.311
214.668	33.37	70.098
141.629	68.254	50.077
69.216	34.497	53.642
226.523	85.268	76.113
97.342	29.762	45.567
234.785	50.112	27.016
353.738	25.524	6.683
50.187	77.611	49.819
195.607	74.822	86.995
275.084	73.532	7.389
161.196	52.408	69.911
259.922	57.541	25.874
312.23	72.885	61.256
82.125	74.278	32.57
196.936	59.977	62.789
7.383	55.74	69.095
219.755	54.125	35.838
208.252	61.293	20.71
84.883	82.57	33.946
252.485	57.611	69.719
186.916	50.313	5.386
176.402	50.387	33.647
10.404	62.974	85.399
0.253	47.134	49.896
262.581	83.604	18.411
249.507	75.168	16.516
257.956	75.737	52.791
39.058	28.435	31.397
87.86	59.944	46.715
182.412	25.435	47.8
223.26	65.208	54.145
61.306	49.208	12.184
158.461	76.079	61.286
289.586	57.007	76.377
4.559	40.905	12.442
322.03	78.992	6.573
330.567	42.137	18.079
276.919	77.502	54.085
75.599	51.785	89.629
101.583	60.731	42.315
238.905	24.801	88.83
1.549	76.004	76.467
98.979	43.785	64.39
270.865	73.936	73.968
31.334	80.027	66.406
309.736	43.638	4.782
128.478	75.634	47.325
292.223	58.462	81.153
8.427	34.961	78.137
207.505	37.603	85.46
75.962	45.098	26.036
47.045	58.614	82.073
347.629	25.218	15.862
242.069	48.542	77.294
256.495	83.363	41.458
8.767	76.528	75.058
54.34	68.666	59.548
33.356	57.211	32.754
206.67	29.871	24.042
32.96	88.625	20.443
288.048	72.01	68.425
25.676	53.621	85.119
49.275	61.57	53.914
115.701	44.275	1.675
307.418	39.027	37.558
224.699	58.714	51.264
249.243	55.518	79.892
201.55	70.453	64.206
99.012	25.646	41.173
84.147	85.112	20.045
188.092	28.121	46.237
277.633	64.239	33.067
307.352	53.067	28.486
158.043	88.349	82.18
111.635	47.055	10.907
209.362	53.144	61.792
18.776	75.766	11.816
351.98	87.66	10.756
146.32	55.531	18.713
122.545	21.756	50.138
184.576	82.232	20.768
334.709	74.706	57.567
189.784	72.695	85.957
176.984	35.271	53.533
222.535	89.236	60.212
115.107	79.077	26.266
115.997	57.942	27.365
125.731	45.364	79.854
345.706	63.419	74.962
14.733	56.131	77.569
43.397	33.55	79.491
307.835	52.646	37.407
139.047	80.105	35.545
20.237	37.425	50.308
5.076	52.2	73.858
260.032	51.191	26.772
19.743	66.486	31.729
223.502	22.613	51.39
241.838	58.678	10.284
286.4	66.177	3.032
273.052	33.818	6.806
255.835	78.496	16.469
267.668	61.699	23.805
166.503	35.803	74.583
27.752	33.354	13.321
88.091	85.245	38.621
87.729	57.338	64
162.394	51.643	13.873
21.435	69.734	75.824
205.725	45.89	70.392
195.409	75.195	72.207
211.9	60.285	44.447
3.34	25.103	37.138
4.373	88.451	83.466
173.831	67.427	85.034
180.84	77.212	23.759
85.773	48.933	7.551
153.418	85.054	36.448
302.902	17.15	19.963
100.451	86.292	23.989
128.401	37.211	78.025
218.876	54.979	33.482
317.624	79.808	22.295
82.444	61.275	82.834
282.094	56.881	51.646
184.378	85.921	18.529
178.05	36.907	15.914
210.482	80.672	40.936
268.646	83.55	40.467
353.089	66.679	73.712
140.695	8.536	27.272
51	56.263	14.423
50.121	45.335	62.739
149.298	5.839	80.851
93.87	64.994	61.152
236.653	48.47	16.892
253.1	58.947	71.509
92.596	87.63	89.245
29.367	72.087	30.966
62.767	47.182	61.784
127.05	25.074	39.261
224.567	82.576	88.531
254.133	75.692	33.732
93.035	52.644	10.215
137.322	61.981	55.557
350.837	69.17	81.367
195.123	74.287	88.857
290.883	74.621	77.349
206.143	41.254	51.492
244.541	37.732	15.002
357.089	89.346	4.96
15.491	83.921	26.228
27.631	56.973	65.206
152.835	57.221	29.106
240.278	89.274	12.753
8.075	45.898	87.668
169.283	87.212	85.196
282.511	34.903	77.247
103.132	16.645	76.764
257.242	74.069	42.378
162.394	31.552	24.89
145.145	22.135	15.911
281.83	47.377	76.539
220.03	45.379	70.641
102.824	55.067	59.177
252.869	54.962	1.513
222.755	26.533	16.054
65.689	74.243	44.103
200.188	86.884	74.273
309.747	76.43	47.19
61.426	78.796	2.763
70.227	82.724	72.408
217.426	80.09	72.287
146.353	39.541	62.868
64.591	89.507	5.573
258.22	51.482	74.297
348.892	77.334	54.249
259.966	38.676	55.944
274.93	83.226	53.359
60.756	62.774	72.921
245.838	52.26	16.865
248.31	3.877	76.599
59.526	47.234	6.337
277.029	85.021	76.53
90.058	56.582	69.664
140.047	87.021	53.557
357.451	73.373	36.511
30.345	61.502	10.674
18.666	50.11	57.463
351.057	27.961	3.733
310.725	87.101	28.373
286.433	52.591	8.174
87.256	85.701	37.036
150.243	46.378	52.11
287.927	75.591	67.17
311.593	83.198	41.085
259.45	52.813	84.597
194.013	67.567	11.305
218.426	34.103	59.669
258.703	46.259	7.493
305.638	83.886	27.722
5.274	73.632	18.397
263.493	52.947	64.725
15.733	85.829	82.282
171.678	89.169	27.414
202.913	81.767	38.97
138.036	54.491	57.815
66.195	45.418	65.824
75.984	77.581	66.203
204.649	50.881	7.235
311.571	81.037	76.168
273.161	48.264	32.974
85.531	85.186	53.324
344.135	16.73	56.625
196.299	49.941	80.931
59.24	53.183	2.063
275.82	85.366	61.404
204.956	29.51	64.006
296.354	31.186	3.642
7.724	78.722	88.105
123.347	7.011	8.636
112.503	49.946	34.287
219.722	20.822	29.04
13.777	38.813	62.901
250.133	84.257	34.586
112.427	27.729	15.601
188.553	59.864	13.211
137.74	73.799	69.908
0.747	88.171	32.199
298.145	33.114	49.695
339.576	77.154	65.486
223.238	61.407	13.928
224.512	65.614	78.73
299.409	48.912	15.766
20.27	87.786	71.688
258.22	20.969	55.952
236.84	80.915	16.238
198.133	86.206	69.881
105.175	46.312	61.668
36.849	86.823	59.6
253.078	21.447	25.192
22.786	45.668	20.844
143.453	38.827	51.077
305.023	55.768	6.438
287.51	15.104	34.287
98.265	88.062	54.197
266.482	75.771	8.589
195.277	51.83	89.986
118.326	29.944	31.21
190.267	79.372	43.774
117.766	67.539	81.359
335.95	86.45	55.299
223.765	40.734	48.009
219.986	65.522	52.978
312.988	88.19	44.265
254.891	81.355	16.985
185.433	61.462	36.014
48.77	69.465	42.565
216.833	33.617	37.162
84.795	71.898	61.009
320.635	18.548	18.381
120.403	26.724	78.39
101.594	70.915	34.644
183.576	37.737	39.695
232.643	26.376	54.856
199.375	86.7	47.471
215.47	62.964	29.81
156.252	88.295	11.687
237.905	16.149	35.882
358.275	85.047	58.872
324.876	36.658	45.059
39.937	55.101	2.304
313.526	31.03	85.515
45.485	30.778	0.596
82.257	45.029	78.574
151.44	40.201	35.004
51.615	85.075	32.416
280.325	42.483	73.009
149.298	18.154	30.219
79.181	78.285	19.46
156.999	71.869	64.761
246.925	87.772	6.82
97.276	58.522	45.496
302.781	63.597	40.656
245.662	30.531	38.234
84.971	44.913	34.251
245.299	83.513	86.138
275.666	81.907	38.83
221.535	83.43	37.231
259.274	66.877	59.207
166.228	62.327	21.196
120.601	76.887	1.285
101.528	69.115	86.185
287.038	54.045	20.259
140.091	44.617	88.44
199.21	51.26	53.925
30.521	64.297	61.333
65.755	42.913	67.755
283.5	37.945	35.286
346.574	80.169	35.218
16.513	54.138	49.717
223.765	62.959	53.115
217.92	56.576	57.735
201.836	25.341	35.877
28.038	80.638	50.322
274.238	57.814	87.624
228.797	13.263	81.45
21.039	61.452	11.687
168.173	50.299	13.005
143.442	86.87	71.4
252.177	48.726	18.754
202.979	18.232	2.662
309.121	73.881	55.969
109.185	81.334	56.334
177.435	72.894	22.361
127.874	45.561	86.91
282.918	87.723	9.775
185.136	26.067	89.069
192.871	27.631	44.054
24.379	14.888	0.706
262.394	76.67	67.335
213.515	67.756	83.507
93.936	28.169	34.372
194.343	46.479	52.725
85.169	70.933	43.447
196.178	46.375	73.561
147.913	25.259	51.234
145.98	89.416	1.931
30.697	66.089	47.622
64.305	44.305	22.218
84.389	22.965	19.394
206.934	48.217	57.718
119.183	59.041	66.631
135.114	83.666	5.007
246.771	58.051	28.422
189.575	87.766	2.931
336.456	44.333	23.391
265.833	63.788	62.303
116.47	83.291	38.896
170.469	50.508	45.567
152.517	24.078	67.532
40.541	50.199	42.807
90.102	68.254	61.789
347.091	79.068	34.402
182.423	67.714	41.818
87.498	75.511	60.196
44.562	21.808	79.186
49.803	81.965	47.292
102.945	28.354	44.971
331.896	74.325	65.181
123.776	51.79	60.218
136.07	30.358	77.255
245.321	86.805	86.784
208.109	84.15	42.354
50.187	75.066	74.674
161.702	28.006	67.851
334.939	28.099	85.257
16.513	77.364	47.905
11.668	88.158	65.178
10.525	64.264	4.793
315.141	45.807	54.472
211.252	59.817	85.523
216.481	70.772	62.814
168.129	76.511	60.017
56.79	32.309	38.085
322.217	61.175	37.55
69.732	47.824	4.535
224.282	83.029	6.216
166.47	53.775	19.644
153.681	50.752	83.905
142.2	40.999	80.568
159.416	44.335	87.926
150.968	55.598	21.081
261.043	47.897	53.088
29.29	57.967	7.312
298.035	73.586	47.844
101.407	89.246	57.743
325.469	79.68	0.115
200.166	81.584	32.018
15.041	44.18	55.419
148.825	40.42	53.486
32.224	83.166	88.39
185.828	59.908	80.367
89.135	88.858	19.644
129.884	82.158	72.644
96.298	59.718	41.521
97.726	18.282	5.647
229.83	38.623	71.043
201.309	35.04	56.106
262.01	82.581	18.024
345.091	41.813	8.677
334.939	77.174	15.634
284.368	64.749	31.911
122.413	55.945	42.502
113.174	20.53	28.381
334.06	51.081	76.503
229.665	14.949	72.465
170.063	60.633	65.327
154.56	11.155	33.875
339.916	15.838	82.93
33.806	88.981	49.138
35.871	70.793	11.088
237.29	7.589	17.348
280.577	22.853	27.387
15.271	42.382	34.138
